date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,37095,37785,37095,37699,749645,40.64
2016-07-04,37267,37871,37181,37785,632730,40.64
2016-07-05,37526,37699,37181,37354,427098,40.68
2016-07-06,37354,37440,36663,37095,484512,40.69
2016-07-07,37354,37526,36663,37009,464151,40.69
2016-07-08,36750,37267,36750,37268,332087,40.7
2016-07-11,37699,37785,37440,37440,478780,40.7
2016-07-12,37354,37612,37267,37440,329444,40.71
2016-07-13,37699,38303,37526,37958,990313,40.79
2016-07-14,37957,38389,37871,38131,879194,40.8
2016-07-15,38475,38561,38044,38044,779668,40.84
2016-07-18,38130,38561,38044,38476,538994,40.85
2016-07-19,38475,38561,37612,38131,771861,40.84
2016-07-20,38389,38389,37354,37613,774735,40.83
2016-07-21,37699,38389,37699,38389,591597,40.84
2016-07-22,38475,38648,38044,38562,631235,40.85
2016-07-25,38820,39769,38648,39683,1404307,40.95
2016-07-26,39683,40114,39165,40028,975394,40.99
2016-07-27,40028,40287,39769,39856,842396,41.04
2016-07-28,39855,40114,39510,39597,767989,41.07
2016-07-29,39942,40373,39338,39683,913263,41.12
2016-08-01,39424,39597,38906,39079,1032994,41.1
2016-08-02,38820,38906,38130,38562,1126244,41.04
2016-08-03,38216,38561,38044,38131,982720,41.04
2016-08-04,38389,38561,37699,38044,907606,41.07
2016-08-05,38044,38475,38044,38131,696821,41.07
2016-08-08,38303,38561,37785,38303,580173,41.12
2016-08-09,38303,38906,38303,38734,730066,41.17
2016-08-10,38475,38820,38475,38648,823137,41.2
2016-08-11,38561,39165,38475,39166,1002681,41.18
2016-08-12,39165,39252,38820,39079,536785,41.19
2016-08-16,39079,39338,38993,39166,728073,41.21
2016-08-17,38993,39424,38906,39338,417182,41.23
2016-08-18,39510,39510,39079,39079,448879,41.27
2016-08-19,39338,39338,38389,38648,903160,41.27
2016-08-22,38303,38389,37957,38131,579008,41.3
2016-08-23,38130,38303,37699,37958,562537,41.29
2016-08-24,37957,38044,37699,38044,487451,41.32
2016-08-25,38044,38389,37785,38044,792117,41.33
2016-08-26,38044,38475,37871,38389,479754,41.34
2016-08-29,38303,38389,37957,38131,456901,41.36
2016-08-30,38130,38475,37957,38044,406616,41.35
2016-08-31,37957,38216,37699,37699,510669,41.36
2016-09-01,37699,37958,37354,37354,698044,41.32
2016-09-02,37526,37612,37267,37268,552005,41.33
2016-09-05,37612,38389,37612,38044,676692,41.34
2016-09-06,38130,38303,37699,37872,468411,41.32
2016-09-07,37785,38389,37612,38131,615169,41.31
2016-09-08,38044,38734,37871,38562,1033388,41.29
2016-09-09,38216,38475,37785,38303,527924,41.23
2016-09-12,38130,38303,37699,37785,591904,41.17
2016-09-13,38130,38216,37440,37527,603235,41.18
2016-09-19,37181,37871,37181,37440,733022,41.19
2016-09-20,38044,38044,37181,37440,878163,41.19
2016-09-21,37181,37612,37181,37268,531963,41.16
2016-09-22,37267,37785,37267,37613,665228,41.19
2016-09-23,37957,38130,37699,38044,828028,41.21
2016-09-26,38216,38561,38044,38131,498915,41.23
2016-09-27,38130,38561,37871,38303,863227,41.18
2016-09-28,38130,38561,38044,38389,703237,41.15
2016-09-29,38648,39252,38561,38993,980472,41.21
2016-09-30,39079,39165,38475,38993,972879,41.19
2016-10-04,38820,38906,38648,38734,884927,41.16
2016-10-05,38303,38561,37957,38389,930836,41.12
2016-10-06,37699,37957,37440,37785,715762,41.09
2016-10-07,37612,37785,37181,37268,1090101,40.96
2016-10-10,37612,38044,37526,37872,906586,40.92
2016-10-11,38216,38216,37699,37872,588798,40.89
2016-10-12,38044,38130,37785,37785,607646,40.83
2016-10-13,37612,37958,37354,37872,799258,40.85
2016-10-14,37957,38216,37785,38131,598204,40.87
2016-10-17,38130,39079,37871,38907,1182209,40.94
2016-10-18,38820,39510,38734,39252,991884,40.94
2016-10-19,39252,39683,39165,39511,786234,41.0
2016-10-20,39252,39252,38389,38734,612920,40.98
2016-10-21,38648,38734,38130,38648,1179328,40.96
2016-10-24,38820,39252,38734,39252,762350,40.96
2016-10-25,39510,40114,39424,39942,1277568,40.98
2016-10-26,39597,39942,39252,39683,667743,40.93
2016-10-27,39683,40200,39510,40115,760831,40.96
2016-10-28,39424,39597,38561,38734,1228831,40.89
2016-10-31,38389,39079,38303,38562,916010,40.83
2016-11-01,38734,39079,38561,38993,595440,40.81
2016-11-02,38648,38820,38389,38562,668421,40.76
2016-11-03,38044,38993,38044,38562,600650,40.73
2016-11-04,38820,38993,38648,38993,529002,40.72
2016-11-07,39079,39079,38389,38562,701939,40.7
2016-11-08,38561,38734,37871,38131,933044,40.66
2016-11-09,38303,38648,37267,37699,1601645,40.68
2016-11-10,37957,38044,37612,37958,1113522,40.66
2016-11-11,37957,38044,37612,37699,753911,40.62
2016-11-14,37699,38130,37354,37440,1216202,40.61
2016-11-15,37785,37785,37267,37527,653323,40.59
2016-11-16,37957,38216,37354,37440,1184776,40.55
2016-11-17,37612,37785,37181,37440,956361,40.56
2016-11-18,37612,38044,37354,37872,1011937,40.59
2016-11-21,38044,38044,37699,37958,685032,40.63
2016-11-22,38130,38130,37699,37958,794007,40.66
2016-11-23,38130,39338,38044,38993,1973497,40.64
2016-11-24,38906,39252,38734,39079,773217,40.61
2016-11-25,39338,39424,38906,38993,384603,40.59
2016-11-28,38734,38993,38216,38389,573566,40.56
2016-11-29,38303,38648,38303,38562,713021,40.54
2016-11-30,38906,39510,38906,38993,1638582,40.63
2016-12-01,38993,39252,38648,38734,700432,40.63
2016-12-02,38906,39510,38820,39338,746701,40.66
2016-12-05,39338,39424,38993,39338,427898,40.67
2016-12-06,39510,39769,39338,39511,863690,40.67
2016-12-07,39683,40028,39424,39942,993547,40.74
2016-12-08,40028,40114,39165,39942,1474854,40.66
2016-12-09,39942,40028,39510,39856,550093,40.67
2016-12-12,39855,40114,39424,39770,491966,40.71
2016-12-13,40028,40287,39769,40115,1081517,40.8
2016-12-14,40200,40200,39597,39597,673841,40.82
2016-12-15,39942,39942,39424,39683,390961,40.85
2016-12-16,39510,40200,39424,40028,807291,40.91
2016-12-19,40028,40028,39424,39511,496104,40.87
2016-12-20,39597,39855,39338,39856,593005,40.87
2016-12-21,40028,40114,39597,39683,519038,40.9
2016-12-22,39510,40028,39510,39770,637889,40.87
2016-12-23,40028,40200,39510,39770,1186231,40.75
2016-12-26,39769,40028,39510,39856,641158,40.75
2016-12-27,39855,40114,39597,39856,1156058,40.72
2016-12-28,38648,38906,38389,38734,1009903,40.73
2016-12-29,38906,38993,38561,38648,613065,40.78
2017-01-02,38648,39252,38648,38907,400437,40.8
2017-01-03,38906,38993,38130,38476,911698,40.85
2017-01-04,38475,38561,37957,38476,1122975,40.97
2017-01-05,38389,39338,38216,39338,911675,41.03
