date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,69382,71096,69239,70525,1393243,25.3
2016-07-04,71096,72524,70810,70953,1161620,25.32
2016-07-05,71667,73808,71025,73451,1514863,25.34
2016-07-06,72881,73308,70453,70740,1343106,25.27
2016-07-07,71524,72310,71238,71524,732091,25.34
2016-07-08,72238,72238,70597,71310,559395,25.29
2016-07-11,71810,71952,71025,71524,365165,25.32
2016-07-12,71310,71952,70740,70881,436698,25.29
2016-07-13,71381,71597,70810,71310,425061,25.32
2016-07-14,71310,72025,70740,71453,555954,25.27
2016-07-15,72025,72167,71310,71453,508446,25.39
2016-07-18,71738,71810,70810,70881,379153,25.35
2016-07-19,71096,71524,70810,71381,385004,25.39
2016-07-20,71524,73380,71310,72380,943743,25.41
2016-07-21,73166,75665,72667,75665,2277084,25.59
2016-07-22,75950,76236,74237,74450,844691,25.55
2016-07-25,74951,75449,74021,74308,569842,25.6
2016-07-26,74021,74665,73951,74165,475845,25.67
2016-07-27,74237,74594,72881,72881,759305,25.71
2016-07-28,72881,74021,72881,73523,430777,25.74
2016-07-29,73880,75165,73737,74308,702583,25.79
2016-08-01,74808,74951,72524,72667,701944,25.75
2016-08-02,72809,73451,72524,73095,366680,25.75
2016-08-03,73380,73451,72310,72881,318925,25.77
2016-08-04,72951,74237,72951,74237,489861,25.76
2016-08-05,74594,74736,73666,74095,409044,25.76
2016-08-08,74522,76021,74095,76021,1043499,25.78
2016-08-09,75878,77449,75522,76449,901156,25.81
2016-08-10,77306,80875,77164,80305,2837479,26.15
2016-08-11,80947,81733,79804,80660,1183752,26.2
2016-08-12,80947,81018,79519,80660,854558,26.06
2016-08-16,80734,81518,80305,80305,738720,26.05
2016-08-17,79734,81660,77735,81304,1243676,26.01
2016-08-18,84587,84945,80875,80875,1990871,25.9
2016-08-19,80947,82874,80305,81304,1012228,25.79
2016-08-22,82088,82088,78734,79090,1073715,25.87
2016-08-23,78590,80019,77949,78163,726883,25.75
2016-08-24,78449,79519,77449,79234,575013,25.83
2016-08-25,79947,80447,78590,78590,477694,25.97
2016-08-26,78663,79019,77592,78020,419661,26.0
2016-08-29,77735,77877,75308,75593,1064417,26.04
2016-08-30,76236,77236,75593,75665,517382,26.02
2016-08-31,75808,76807,75665,76236,542880,26.03
2016-09-01,76735,78163,76236,78163,535747,26.05
2016-09-02,78306,78734,77449,77877,395767,25.99
2016-09-05,78306,78805,77949,78234,326667,25.99
2016-09-06,78519,80660,78234,79734,694318,26.01
2016-09-07,80518,80804,78663,79019,559257,26.0
2016-09-08,79019,79019,76807,77806,1092590,25.95
2016-09-09,77236,78449,76021,77806,528439,25.99
2016-09-12,75950,77735,75950,76379,402673,25.95
2016-09-13,77378,77735,76878,77236,400750,26.07
2016-09-19,77092,77592,76449,76449,389268,25.94
2016-09-20,76236,78449,76236,78376,438670,25.94
2016-09-21,78449,79376,78091,78449,386380,25.95
2016-09-22,79019,79590,78590,78734,406555,25.92
2016-09-23,78947,79234,78449,78734,323553,25.91
2016-09-26,78877,79376,78306,78306,328776,25.94
2016-09-27,78020,78376,77449,77949,394472,25.88
2016-09-28,78376,78376,77520,77592,292129,25.89
2016-09-29,77735,78020,77092,77092,347883,25.83
2016-09-30,77164,78091,75308,75950,833132,25.76
2016-10-04,76807,77949,76306,77164,669636,25.73
2016-10-05,76449,77020,75379,75736,705943,25.66
2016-10-06,75308,77020,75308,75665,509748,25.68
2016-10-07,76306,77164,75665,76093,484670,25.76
2016-10-10,75736,76165,75379,75736,309014,25.75
2016-10-11,75165,75736,73238,73238,938651,25.72
2016-10-12,72809,73951,72809,72881,493318,25.6
2016-10-13,73451,75094,72738,72881,663803,25.54
2016-10-14,73238,73523,72667,73166,348176,25.57
2016-10-17,73523,73594,71310,71381,649361,25.57
2016-10-18,72951,76379,72380,76379,1434327,25.49
2016-10-19,76807,78449,75308,76449,961392,25.6
2016-10-20,76306,76807,74808,74951,427434,25.52
2016-10-21,75379,76664,75021,75665,393142,25.53
2016-10-24,75878,76592,74308,74379,406084,25.53
2016-10-25,74379,75165,73238,74021,423943,25.55
2016-10-26,73380,75950,73308,75308,536548,25.57
2016-10-27,75308,76379,74879,76306,476874,25.51
2016-10-28,76306,76592,74594,74594,365773,25.46
2016-10-31,74165,76521,74021,75808,766748,25.52
2016-11-01,75665,76306,75522,75736,335634,25.45
2016-11-02,75808,76592,75165,75522,602308,25.47
2016-11-03,75593,77806,75379,76878,739021,25.54
2016-11-04,77306,77949,76379,76449,498643,25.55
2016-11-07,76949,77449,76093,77236,435126,25.61
2016-11-08,77735,77735,76735,77020,388218,25.69
2016-11-09,77378,77520,70382,72809,3149523,25.77
2016-11-10,76236,77020,75449,76165,1300677,25.76
2016-11-11,76165,76236,74665,74665,755045,25.66
2016-11-14,75021,75522,74095,74165,499362,25.67
2016-11-15,73880,74736,73451,73451,452182,25.81
2016-11-16,73737,75736,73523,75021,642985,25.89
2016-11-17,75308,75665,74165,74165,327519,25.88
2016-11-18,74879,75236,73880,73880,404692,25.87
2016-11-21,74237,74237,73308,73451,313778,25.82
2016-11-22,73666,74237,72951,73451,343214,25.87
