date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,28540,29579,28540,29320,287872,50.4
2016-07-04,29279,29479,29020,29320,159900,50.38
2016-07-05,29319,29500,29240,29380,157407,50.39
2016-07-06,28940,29040,28240,28420,334983,50.34
2016-07-07,28420,29000,28320,29000,229904,50.39
2016-07-08,29000,29500,28980,29200,269963,50.43
2016-07-11,29199,30000,29199,29780,281136,50.44
2016-07-12,29980,30099,29200,29280,220494,50.44
2016-07-13,29920,29920,29259,29620,200198,50.49
2016-07-14,29620,30000,29520,30000,248605,50.56
2016-07-15,30000,30439,29720,30360,232463,50.61
2016-07-18,30360,30660,30000,30660,231344,50.65
2016-07-19,30560,30799,30440,30660,202445,50.72
2016-07-20,30659,30840,30480,30800,155463,50.75
2016-07-21,30800,30940,30740,30860,170894,50.74
2016-07-22,30120,30560,30120,30320,171703,50.71
2016-07-25,30000,30460,29900,30040,154650,50.7
2016-07-26,30000,30619,29960,30600,144570,50.7
2016-07-27,30240,30580,30240,30540,126701,50.72
2016-07-28,30660,30720,29960,30140,190074,51.2
2016-07-29,30400,31140,30220,30780,299712,51.23
2016-08-01,31380,31600,31200,31360,230308,51.25
2016-08-02,31360,31360,30920,30960,166316,51.23
2016-08-03,30960,30960,30340,30340,150098,51.22
2016-08-04,30380,30660,30340,30340,140199,51.22
2016-08-05,30580,31280,30500,31220,139177,51.22
2016-08-08,31320,31500,31120,31380,222503,51.21
2016-08-09,31480,31580,31140,31340,180464,51.19
2016-08-10,31340,31400,30680,30820,246807,51.16
2016-08-11,30820,31180,30520,31180,210672,51.12
2016-08-12,31180,31400,30880,30900,209497,51.09
2016-08-16,30900,31520,30900,31360,216862,51.07
2016-08-17,31380,31399,31020,31320,148929,51.04
2016-08-18,31340,32880,31320,32800,366541,51.08
2016-08-19,32760,33500,32720,33500,336103,51.07
2016-08-22,33480,33840,33180,33300,252244,51.01
2016-08-23,33300,33880,33140,33740,230914,50.99
2016-08-24,33600,33640,32720,33060,318771,50.93
2016-08-25,32600,33180,32440,32780,283476,50.85
2016-08-26,32120,32460,32060,32240,241160,50.8
2016-08-29,32040,32800,31940,32800,178515,50.8
2016-08-30,32940,33420,32660,32900,156992,50.79
2016-08-31,32820,32820,32220,32400,410644,50.75
2016-09-01,31660,31760,31260,31740,375803,50.7
2016-09-02,31900,32260,31760,31940,163060,50.72
2016-09-05,31800,32300,31700,32120,167676,50.74
2016-09-06,32140,32900,31940,32860,153203,50.76
2016-09-07,32960,33040,32420,32420,191837,50.75
2016-09-08,32460,32780,32280,32780,241417,50.76
2016-09-09,32220,32360,31280,31500,265168,50.73
2016-09-12,29800,30119,29119,29300,529987,50.71
2016-09-13,30159,30980,29900,30540,494345,50.79
2016-09-19,30760,31380,30720,31160,448163,50.8
2016-09-20,31180,31759,31180,31700,258423,50.83
2016-09-21,31900,32019,31520,31840,210181,50.82
2016-09-22,32000,32820,31980,32360,228599,50.81
2016-09-23,31640,31960,31320,31420,365993,50.76
2016-09-26,31420,31920,31280,31360,290496,50.74
2016-09-27,31000,31500,30660,31380,196688,50.72
2016-09-28,31080,31460,31080,31340,174128,50.72
2016-09-29,31459,32380,31440,32000,227951,50.72
2016-09-30,31800,32300,31700,31960,235254,50.71
2016-10-04,32200,32480,32120,32280,261062,50.71
2016-10-05,32020,32520,31940,32380,249409,50.74
2016-10-06,33920,34000,33340,33820,591163,50.71
2016-10-07,34000,34320,33800,34120,521011,51.1
2016-10-10,33000,33780,32560,33600,505866,51.08
2016-10-11,31999,32500,30900,30900,768543,50.93
2016-10-12,29900,30900,29880,30700,781771,50.73
2016-10-13,31000,31620,30900,31140,437291,50.78
2016-10-14,30960,31760,30940,31540,283179,50.8
2016-10-17,31299,32040,30760,31800,255704,50.83
2016-10-18,31439,31900,31439,31780,207690,50.83
2016-10-19,31580,32860,31500,32500,308891,50.89
2016-10-20,32520,33020,32179,32400,206609,50.9
2016-10-21,32120,32260,31760,31780,209550,50.88
2016-10-24,31860,32159,31800,32160,185799,50.88
2016-10-25,31999,32080,31840,31940,197322,50.88
2016-10-26,31939,31980,31240,31340,210680,50.86
2016-10-27,31420,32340,31120,31460,282340,50.84
2016-10-28,31600,32280,31600,32280,204284,50.88
2016-10-31,32320,32780,32220,32780,241344,50.89
2016-11-01,32600,33040,32240,33040,206948,50.91
2016-11-02,32800,33040,32620,32860,201985,50.9
2016-11-03,32600,32800,32120,32320,206837,50.86
2016-11-04,32100,32680,32100,32540,142077,50.85
2016-11-07,32940,33000,32680,32800,153238,50.85
2016-11-08,32980,32980,32700,32880,108349,50.86
2016-11-09,32920,33140,31820,31920,313672,50.81
2016-11-10,32600,33000,32360,32980,235907,50.81
2016-11-11,31700,32360,31700,31960,256736,50.73
2016-11-14,31899,31919,31040,31060,302666,50.64
2016-11-15,31060,31620,30780,30780,273314,50.6
2016-11-16,30800,31280,30800,31160,266164,50.6
2016-11-17,31100,31520,30900,31360,157411,50.62
2016-11-18,31639,31760,31400,31720,189215,50.64
2016-11-21,31300,32119,31300,31860,163604,50.65
2016-11-22,32140,32900,32000,32800,195022,50.68
2016-11-23,33220,33220,32520,32980,253372,50.71
2016-11-24,32980,33040,32660,33000,155143,50.69
2016-11-25,32820,33040,32660,33000,125538,50.69
2016-11-28,33000,33620,32800,33540,265881,50.72
2016-11-29,33800,33960,33380,33540,361626,50.81
2016-11-30,33540,34940,33540,34920,570704,50.89
2016-12-01,34800,35060,34660,34980,310707,50.91
2016-12-02,34480,34760,34140,34540,307059,50.89
2016-12-05,34340,34680,34220,34360,169692,50.89
2016-12-06,34440,35200,34400,34960,280036,50.85
2016-12-07,35040,35480,35040,35440,192073,50.88
2016-12-08,35980,36020,35520,35800,329251,50.82
2016-12-09,35900,35900,35400,35600,213049,50.81
2016-12-12,34660,35360,34660,35040,228289,50.81
2016-12-13,34620,35440,34620,35320,233689,50.81
2016-12-14,35560,35680,35280,35540,149102,50.83
2016-12-15,34820,35500,34820,35180,115471,50.79
2016-12-16,35300,36020,35200,35860,234954,50.76
2016-12-19,35620,36380,35620,35900,108716,50.75
2016-12-20,35920,36400,35840,36240,152304,50.75
2016-12-21,36360,36600,36020,36100,131042,50.75
2016-12-22,36260,36300,35980,36180,127092,50.74
2016-12-23,36020,36080,35600,35640,166697,50.71
2016-12-26,35600,36000,35560,35960,96472,50.73
2016-12-27,35980,36200,35860,35980,93069,50.72
2016-12-28,35840,35980,35600,35760,133258,50.76
2016-12-29,35420,36040,35400,36040,150329,50.76
2017-01-02,35980,36240,35880,36100,93012,50.77
2017-01-03,36280,36620,36020,36480,147153,50.79
2017-01-04,36500,36520,36100,36160,159435,50.82
2017-01-05,36060,36060,35540,35560,219349,50.78
2017-01-06,36180,36440,36040,36200,177619,50.81
2017-01-09,36600,37500,36560,37220,263898,50.87
2017-01-10,37280,37400,37080,37240,181996,50.87
2017-01-11,37520,38560,37420,38280,240363,50.89
2017-01-12,38000,38800,37980,38800,233383,50.87
2017-01-13,38100,38319,37460,37460,319089,50.8
2017-01-16,36860,37820,36320,36660,332230,50.73
2017-01-17,36580,37460,36580,36960,163014,50.72
2017-01-18,37040,37500,36620,36940,177508,50.72
2017-01-19,37720,37920,37020,37480,188378,50.73
2017-01-20,37120,37420,36880,37200,183700,50.71
2017-01-23,37200,38060,37000,38060,176208,50.69
2017-01-24,38120,38580,37880,38160,220975,50.69
2017-01-25,38340,39400,38320,39400,268677,50.69
2017-01-26,39420,40000,39420,39900,304290,50.71
2017-01-31,39900,39900,39460,39460,359844,50.69
2017-02-01,39540,39660,39039,39120,283008,50.67
2017-02-02,39600,39660,39200,39360,300586,50.72
2017-02-03,39400,39500,39180,39460,207727,50.7
2017-02-06,39580,39660,39140,39560,177214,50.69
2017-02-07,39560,39580,38760,38820,280836,50.65
2017-02-08,38740,38779,38200,38400,341859,50.61
2017-02-09,38779,38840,38219,38400,273883,50.62
2017-02-10,38400,38760,38300,38360,220415,50.59
2017-02-13,37740,38060,37720,37960,222041,50.57
2017-02-14,37960,38260,37320,37580,262483,50.53
2017-02-15,37080,37960,37080,37720,283831,50.52
2017-02-16,37800,38360,37780,38020,204527,50.54
2017-02-17,37560,38040,37280,37860,307549,50.53
2017-02-20,38220,38780,38160,38660,149716,50.55
2017-02-21,38540,39560,38420,38940,211252,50.54
2017-02-22,39000,39340,38980,39300,170789,50.55
2017-02-23,39020,39440,39020,39180,204346,50.54
2017-02-24,38960,39100,38060,38220,185937,50.51
2017-02-27,38020,38140,37700,38060,180674,50.48
2017-02-28,38059,38760,37960,38440,301774,50.47
2017-03-02,38420,39860,38420,39720,424996,50.59
2017-03-03,39340,39720,39160,39620,254174,50.59
2017-03-06,39220,40220,39220,40080,244697,50.64
2017-03-07,39800,40320,39800,40200,211065,50.63
2017-03-08,40200,40620,40140,40200,242819,50.66
2017-03-09,40200,40300,40020,40200,287445,50.69
2017-03-10,39960,40420,39860,40180,204556,50.7
2017-03-13,40039,40980,40039,40600,148482,50.7
2017-03-14,40620,41540,40500,41360,226501,50.72
2017-03-15,40800,41440,40800,41400,191757,50.69
2017-03-16,41800,42180,41540,41840,198663,50.67
2017-03-17,41800,42500,41720,42400,252046,50.65
2017-03-20,42000,42120,41740,41900,205001,50.64
2017-03-21,41780,42680,41760,42560,284403,50.63
2017-03-22,41600,42460,41580,42460,328545,50.58
2017-03-23,42200,42360,41700,41800,307942,50.56
2017-03-24,41600,41980,41080,41500,256163,50.52
2017-03-27,41200,41880,41180,41200,243553,50.53
2017-03-28,41560,41840,41380,41480,164325,50.46
2017-03-29,41740,41960,41580,41780,201865,50.44
2017-03-30,41880,42440,41880,41980,164080,50.38
2017-03-31,41820,42020,41200,41200,210006,50.33
2017-04-03,41400,41720,41300,41440,191588,50.3
2017-04-04,41600,42180,41520,42080,245110,50.33
2017-04-05,41900,42240,41700,42140,213994,50.33
2017-04-06,42000,42080,41600,41840,193668,50.32
2017-04-07,41800,41820,41160,41600,200420,50.31
2017-04-10,41940,41940,41500,41940,142827,50.3
2017-04-11,41940,41940,41580,41600,143458,50.29
2017-04-12,41860,41940,41700,41900,165498,50.31
2017-04-13,41660,42460,41660,42420,180816,50.3
2017-04-14,42160,42260,41760,42020,109257,50.29
2017-04-17,42000,42080,41520,41560,104495,50.26
2017-04-18,41680,41820,41280,41500,137213,50.26
2017-04-19,41299,41420,40900,40900,235258,50.24
2017-04-20,40580,40800,40080,40280,422977,50.53
2017-04-21,40480,41400,40480,40760,302610,50.53
2017-04-24,41260,41260,40920,41240,179803,50.54
2017-04-25,41460,42740,41320,42700,385992,50.64
2017-04-26,42700,42800,42520,42800,295896,50.62
2017-04-27,42700,44520,41960,43840,460645,50.65
2017-04-28,45780,45800,44520,44620,453714,50.67
2017-05-02,45500,45500,44760,44900,281366,50.66
2017-05-04,45700,45700,44860,45520,273802,50.68
2017-05-08,45520,47020,45340,47020,391651,50.7
2017-05-10,46160,47220,45600,45600,468219,50.62
2017-05-11,45420,46180,45220,45500,425557,50.55
2017-05-12,45760,46160,45660,45820,188458,50.55
2017-05-15,45620,46280,45620,46100,160028,50.55
2017-05-16,46660,46800,46100,46380,176075,50.54
2017-05-17,46120,46640,46100,46340,148489,50.54
2017-05-18,45740,46000,45540,45940,223207,50.55
2017-05-19,45640,45780,44720,44720,315247,50.49
2017-05-22,45040,45380,44760,45100,352871,54.01
2017-05-23,45400,45580,44900,44920,252141,53.98
2017-05-24,44860,45300,44800,44880,173508,53.97
2017-05-25,45160,45680,44800,45680,260896,53.99
2017-05-26,45600,46460,45540,46080,272273,53.99
2017-05-29,46220,46400,45380,45620,174791,53.98
2017-05-30,45520,45660,44480,44640,248672,53.97
2017-05-31,44580,45020,44400,44700,373382,53.91
2017-06-01,44860,44900,44400,44680,195070,53.9
2017-06-02,45060,45960,45000,45960,249775,53.98
2017-06-05,46040,46360,45720,45940,151988,54.01
2017-06-07,46500,46500,45240,45300,274588,54.0
2017-06-08,45000,45580,45000,45160,279575,53.99
2017-06-09,45680,46440,45600,46100,234657,54.02
2017-06-12,45420,45600,45140,45380,219086,54.01
2017-06-13,45140,45620,45140,45400,172498,53.97
2017-06-14,45800,46060,45240,45360,203334,53.97
2017-06-15,45680,45920,45180,45680,193140,54.01
2017-06-16,45500,45940,45460,45580,348069,53.97
2017-06-19,45580,46560,45560,46560,226078,54.01
2017-06-20,47240,48140,47220,48140,300900,54.11
2017-06-21,47740,48120,47480,47480,199473,54.1
2017-06-22,47960,48080,47720,47960,229116,54.09
2017-06-23,47600,47780,47420,47620,190302,54.04
2017-06-26,47520,48360,47520,48280,171056,54.04
2017-06-27,48220,48400,47900,48300,192335,54.01
2017-06-28,47600,48000,47560,47700,191450,53.98
2017-06-29,48040,48320,47940,47940,166131,53.95
2017-06-30,47500,47620,47100,47540,237551,53.94
2017-07-03,47500,47780,47120,47220,136111,53.93
2017-07-04,47160,47400,46900,47000,159220,53.89
2017-07-05,46820,47680,46780,47580,212805,53.88
2017-07-06,48000,48100,47720,48060,218461,53.92
2017-07-07,47740,48120,47620,47860,162638,53.89
2017-07-10,48500,48900,48320,48660,215855,53.9
2017-07-11,48640,49000,48280,49000,194356,53.9
2017-07-12,49000,50000,48840,49880,189723,53.93
2017-07-13,50080,50940,50040,50560,320683,53.93
2017-07-14,51000,51080,50420,50480,164780,53.91
2017-07-17,50900,51020,50520,50640,179522,53.9
2017-07-18,50420,50880,50360,50840,141689,53.89
2017-07-19,50620,50820,50000,50740,223150,53.87
2017-07-20,50760,51320,50560,51200,167352,53.87
2017-07-21,50860,51160,50520,51080,168981,53.85
2017-07-24,50700,51000,50620,50860,141995,53.82
2017-07-25,50500,50760,49940,50000,216212,53.78
2017-07-26,49600,50020,49300,49840,224496,53.74
2017-07-27,50000,50640,49560,49800,228990,53.69
2017-07-28,49800,49800,47380,47760,523366,53.59
2017-07-31,47420,48240,46920,48200,254028,53.55
2017-08-01,48000,48840,47540,48600,227390,53.92
2017-08-02,49200,49340,48600,49000,155549,53.93
2017-08-03,49000,49000,47120,47780,310816,53.92
2017-08-04,48160,48180,47500,47700,167184,53.91
2017-08-07,47500,48080,47440,47580,144365,53.92
2017-08-08,47980,48260,47480,47720,159592,53.91
2017-08-09,47400,47400,46240,46280,291108,53.84
2017-08-10,46200,46320,45460,45900,459723,53.76
2017-08-11,45120,45300,44220,44620,508146,53.64
2017-08-14,45120,45400,44720,45000,383712,53.54
2017-08-16,46220,46380,46000,46200,438273,53.5
2017-08-17,46960,47300,46740,47040,248317,53.52
2017-08-18,46760,47240,46240,46900,209559,53.51
2017-08-21,47240,47240,46580,46840,102069,53.46
2017-08-22,46820,47160,46700,47000,147635,53.44
2017-08-23,47780,47780,47180,47480,187694,53.47
2017-08-24,47520,47660,47340,47520,173149,53.45
2017-08-25,47880,47880,46720,47020,224871,53.43
2017-08-28,47020,47240,45960,46100,199242,53.41
2017-08-29,45640,46080,45160,46080,252473,53.39
2017-08-30,46380,46400,45960,46200,150260,53.38
2017-08-31,46220,46640,46000,46320,220234,53.37
2017-09-01,46460,46640,46300,46480,212834,53.38
2017-09-04,45780,46360,45500,46040,158870,53.37
2017-09-05,46240,46900,45960,46760,234322,53.35
2017-09-06,46760,47180,46700,47000,216221,53.32
2017-09-07,47000,48220,47000,48120,193530,53.31
2017-09-08,48700,49180,48580,49080,217860,53.31
2017-09-11,49700,50180,49500,49800,207495,53.28
2017-09-12,50200,50220,49140,49600,240595,53.25
2017-09-13,49820,50400,49440,49620,187140,53.25
2017-09-14,50060,50320,49760,50300,284095,53.27
2017-09-15,50300,50560,49860,50400,215146,53.27
2017-09-18,50540,52480,50520,52480,230499,53.32
2017-09-19,52500,52640,51780,52120,197008,53.31
2017-09-20,52120,52500,51840,52220,185855,53.3
2017-09-21,52219,52960,52219,52800,176796,53.32
