date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,137500,139500,135500,137000,288322,53.93
2016-07-04,136000,138000,134500,136500,210411,54.0
2016-07-05,137000,137500,133000,134500,318699,54.13
2016-07-06,133000,134500,131000,131500,338928,54.14
2016-07-07,131000,133000,130500,132500,553533,54.2
2016-07-08,131500,133000,129000,130000,240464,54.23
2016-07-11,133000,135500,130500,131000,341523,54.21
2016-07-12,130000,130500,127000,128000,326891,54.16
2016-07-13,128000,128500,124500,126500,377461,54.13
2016-07-14,124500,125000,123000,124000,356146,54.08
2016-07-15,123500,125000,123000,124500,295875,54.13
2016-07-18,125500,126500,124000,125500,329158,54.15
2016-07-19,126500,127500,124500,125000,339166,54.16
2016-07-20,125000,126000,124000,125000,249073,54.17
2016-07-21,125500,127000,121000,122500,461919,54.22
2016-07-22,123000,125500,122000,123500,342458,54.32
2016-07-25,123500,124000,121000,122000,234281,54.35
2016-07-26,122500,124500,121000,124500,315649,54.42
2016-07-27,125000,126500,124500,125500,372737,54.44
2016-07-28,126000,127000,122000,122000,330702,54.46
2016-07-29,122000,124500,121000,121000,393082,54.42
2016-08-01,122000,124500,121500,122500,304919,54.51
2016-08-02,122000,123000,121000,121000,165868,54.48
2016-08-03,120500,121500,119000,119500,236419,54.52
2016-08-04,121000,122000,120000,121500,205505,54.54
2016-08-05,123000,125000,122000,123000,322752,54.59
2016-08-08,124500,125000,123000,124000,335225,54.65
2016-08-09,124000,124500,122000,122000,292926,54.68
2016-08-10,122500,124000,122000,123500,257898,54.7
2016-08-11,124000,124500,120000,120500,264987,54.66
2016-08-12,120500,121500,116500,118500,504230,54.67
2016-08-16,117500,121500,117000,121000,416417,54.8
2016-08-17,123500,125500,122000,125000,422573,54.93
2016-08-18,125500,127000,123000,123500,384126,54.97
2016-08-19,124000,124500,119500,120000,339289,55.01
2016-08-22,119500,120500,117500,119000,323177,55.01
2016-08-23,119000,121000,117500,121000,305085,55.07
2016-08-24,119500,120500,116500,117000,298600,55.0
2016-08-25,116500,117500,115000,117000,463032,54.99
2016-08-26,118000,119500,117000,117500,305821,55.01
2016-08-29,118000,118500,117000,118000,216118,55.03
2016-08-30,118500,119500,117500,117500,218259,55.05
2016-08-31,118500,118500,116000,117000,390398,55.05
2016-09-01,117000,118500,115500,115500,335007,55.05
2016-09-02,116000,117000,115000,116000,412580,55.07
2016-09-05,117000,118500,116500,118000,138367,55.1
2016-09-06,118000,119000,116500,118500,210464,55.15
2016-09-07,119500,120500,117500,118500,250228,55.2
2016-09-08,118000,120000,117500,120000,304072,55.23
2016-09-09,119000,119500,116500,117500,325465,55.18
2016-09-12,117500,119500,117000,118000,285870,55.2
2016-09-13,119500,120000,116000,116500,351017,55.26
2016-09-19,114500,118000,114500,115000,535175,55.25
2016-09-20,115000,115500,114000,115000,327037,55.24
2016-09-21,115000,116500,114500,116000,318908,55.29
2016-09-22,117500,120000,117000,119000,288990,55.36
2016-09-23,119000,120000,116500,118500,272800,55.33
2016-09-26,119500,119500,117500,119000,193037,55.32
2016-09-27,119500,124000,119000,123000,387648,55.36
2016-09-28,121500,124500,121000,123500,287098,55.4
2016-09-29,125500,127500,124000,126500,333853,55.49
2016-09-30,126500,127000,124500,125000,463372,55.52
2016-10-04,127000,127500,121500,123000,465306,55.56
2016-10-05,121500,122500,120500,121500,364666,55.49
2016-10-06,121000,121500,119500,119500,264291,55.55
2016-10-07,119000,120500,118000,118500,255022,55.54
2016-10-10,120000,122000,119000,119000,190268,55.52
2016-10-11,121000,121000,118500,119500,212004,55.45
2016-10-12,120500,121500,119000,121000,291598,55.43
2016-10-13,120000,120500,117000,119000,298085,55.43
2016-10-14,119000,119000,114500,115000,511678,55.29
