date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,136500,138000,136000,137000,388387,43.55
2016-07-04,138000,139500,137000,137000,518981,43.55
2016-07-05,136500,137000,134500,135000,389267,43.52
2016-07-06,134000,134500,129000,130000,1098353,43.32
2016-07-07,131500,132500,130500,131000,351312,43.29
2016-07-08,131000,133000,129000,130500,472095,43.29
2016-07-11,130500,132000,130500,131000,395952,43.28
2016-07-12,131500,133000,131000,132000,401323,43.26
2016-07-13,133000,135500,132500,135500,567236,43.33
2016-07-14,134000,134500,131000,131500,688220,43.23
2016-07-15,132000,134000,132000,133000,608594,43.26
2016-07-18,133000,134000,131000,132000,417748,43.24
2016-07-19,131500,132000,130000,130000,630163,43.15
2016-07-20,129500,131000,129000,129500,513880,43.09
2016-07-21,130000,131000,128500,130000,459440,43.06
2016-07-22,130000,130500,129000,129000,364418,42.98
2016-07-25,129500,136000,129500,135500,1182857,43.0
2016-07-26,135000,139500,134000,136000,1125762,42.95
2016-07-27,137000,137500,135000,137000,450182,42.97
2016-07-28,137500,138000,135000,136000,451570,42.98
2016-07-29,135000,136000,132000,132000,698032,42.91
2016-08-01,132500,136000,132500,135500,510753,42.95
2016-08-02,135500,135500,133000,134000,383193,42.96
2016-08-03,133000,134000,130500,132000,393748,42.92
2016-08-04,132500,133000,129500,130500,552854,42.89
2016-08-05,130500,133000,130500,133000,432472,42.91
2016-08-08,134000,134000,132000,133000,367241,42.89
2016-08-09,135000,137000,134500,136500,590729,42.91
2016-08-10,135500,137000,134000,134000,495316,42.9
2016-08-11,134000,135000,133500,134500,340296,42.87
2016-08-12,135000,136000,134500,136000,441448,42.83
2016-08-16,136000,137000,133000,133000,564040,42.71
2016-08-17,133500,135000,133000,135000,456621,42.69
2016-08-18,134500,135000,132000,132500,501557,42.62
2016-08-19,133000,134000,132000,132500,375138,42.62
2016-08-22,132500,133000,131000,132000,400250,42.58
2016-08-23,133000,134500,132000,132500,421660,42.53
2016-08-24,132000,135500,131500,135500,725511,42.51
2016-08-25,136000,138000,134000,136500,880226,42.39
2016-08-26,136500,137000,135000,135500,426273,42.34
2016-08-29,134000,134500,133000,134000,328229,42.33
2016-08-30,133500,135000,132500,132500,331306,42.28
2016-08-31,132000,133500,131000,133000,621524,42.2
2016-09-01,133000,133500,131500,131500,572941,42.14
2016-09-02,132500,136500,132000,135000,1129376,42.33
2016-09-05,136000,139000,136000,139000,681920,42.5
2016-09-06,138500,140000,138000,139500,455216,42.55
2016-09-07,139500,140500,138000,139000,515978,42.58
2016-09-08,139000,140000,136500,139000,604332,42.57
2016-09-09,138000,140000,137500,139500,430914,42.57
2016-09-12,138500,139500,137500,138500,447847,42.55
2016-09-13,140000,140500,138000,138500,560421,42.62
2016-09-19,137000,139500,136000,137000,536712,42.6
2016-09-20,137000,139500,136500,138500,517081,42.63
2016-09-21,137500,138500,136500,138000,464658,42.68
2016-09-22,138000,139500,137500,138000,360424,42.73
2016-09-23,139500,142000,139000,142000,595938,42.8
2016-09-26,140500,141500,139000,140500,444564,42.87
2016-09-27,140000,142000,138500,141500,451975,42.86
2016-09-28,141000,141500,138000,138500,513300,42.87
2016-09-29,138500,139500,138000,139500,473726,42.94
2016-09-30,138500,139500,135000,135500,617732,42.98
2016-10-04,138500,141000,137500,139000,707562,43.11
2016-10-05,137500,140500,136500,140000,549606,43.23
2016-10-06,139000,140000,138500,139000,271808,43.21
2016-10-07,138500,139000,135500,136500,449894,43.2
2016-10-10,134000,135000,131000,133500,687120,43.19
2016-10-11,135000,135500,133500,134500,355273,43.17
2016-10-12,134500,137000,133500,136500,418529,43.11
2016-10-13,136500,137000,133500,134000,444173,43.1
2016-10-14,133500,135000,133000,133000,385561,43.06
2016-10-17,134500,136500,133000,133000,552827,43.05
2016-10-18,133500,135500,132500,134500,357363,43.06
2016-10-19,134500,135500,132500,133000,474445,43.11
2016-10-20,133500,134000,131500,132000,411425,43.08
2016-10-21,132500,135000,132000,133500,375157,43.12
2016-10-24,134500,134500,133500,134500,256889,43.11
2016-10-25,135000,139500,134500,138000,863431,43.13
2016-10-26,137500,138500,135000,137500,551856,43.08
2016-10-27,139000,139500,135500,138000,503571,43.06
2016-10-28,138000,141500,137500,140500,708752,43.18
2016-10-31,139000,141000,139000,140000,394472,43.22
2016-11-01,141000,141500,140000,141500,436941,43.28
2016-11-02,141000,141500,139500,139500,655976,43.34
2016-11-03,139500,140000,136000,136500,520972,43.26
2016-11-04,136500,137000,135500,136000,345493,43.22
2016-11-07,137500,138000,136000,137000,388228,43.21
2016-11-08,137500,139500,137000,138500,341446,43.24
2016-11-09,138000,140000,130500,134000,1054746,43.25
2016-11-10,135000,135000,129000,129000,1253550,43.13
2016-11-11,130000,132000,130000,131500,571291,43.09
2016-11-14,132000,134000,131000,132000,369913,43.06
2016-11-15,131500,132000,129500,130500,416685,43.03
2016-11-16,130500,133500,130000,131000,379475,43.05
2016-11-17,131000,133000,131000,132000,217101,43.07
2016-11-18,131500,132000,129500,129500,282286,43.05
2016-11-21,130000,133500,129500,133500,392922,43.13
2016-11-22,133500,134500,132500,133500,366844,43.16
2016-11-23,134500,135000,132500,134000,292727,43.19
2016-11-24,133500,136000,133000,135000,340767,43.23
2016-11-25,135500,136000,134500,136000,180033,43.24
2016-11-28,135000,136000,133500,135000,256341,43.27
2016-11-29,133000,135500,133000,134500,312216,43.28
2016-11-30,133500,134500,132500,133000,1188767,43.27
2016-12-01,133000,135500,132000,132000,478362,43.23
2016-12-02,134000,136000,133000,133500,403575,43.24
2016-12-05,134500,135500,133000,134000,244209,43.23
2016-12-06,135500,137000,135000,136500,374760,43.24
2016-12-07,138000,138000,136500,136500,279131,43.27
2016-12-08,138500,142000,138000,142000,889649,43.36
2016-12-09,142000,145000,141000,144000,647418,43.46
2016-12-12,146000,148000,143500,144500,378077,43.51
2016-12-13,144500,145000,142500,145000,283933,43.49
2016-12-14,144500,145000,142000,143500,261384,43.51
2016-12-15,142000,143000,141000,142000,285737,43.5
2016-12-16,141000,142000,139000,139500,523767,43.48
2016-12-19,140000,142500,139500,142000,293868,43.45
2016-12-20,141500,144000,141500,143500,399511,43.47
2016-12-21,144500,144500,142500,143500,310188,43.5
2016-12-22,143000,143000,141000,142000,334338,43.45
2016-12-23,143000,144000,142000,144000,357914,43.45
2016-12-26,143500,145000,143500,144500,206099,43.48
2016-12-27,144500,145000,144000,144500,337224,43.39
2016-12-28,142500,144000,141500,143500,377265,43.41
