date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,253000,260500,251000,258500,219529,49.83
2016-07-04,257000,260500,253500,259500,154259,49.83
2016-07-05,257500,259000,254000,255000,96112,49.81
2016-07-06,255000,255000,246000,247500,185484,49.77
2016-07-07,248500,254000,248000,252500,106236,49.8
2016-07-08,252500,254000,247500,249500,119802,49.81
2016-07-11,251500,257000,251000,256500,120511,49.84
2016-07-12,258000,264000,257000,262000,189122,49.91
2016-07-13,265000,267500,258500,261000,144119,49.95
2016-07-14,263500,266000,261500,265000,163342,50.0
2016-07-15,263500,266000,261000,265500,110468,50.04
2016-07-18,264000,264000,256000,259500,136630,50.04
2016-07-19,258500,260500,254000,260500,114174,50.06
2016-07-20,258500,261500,256000,261500,70752,50.07
2016-07-21,262500,263000,256500,259000,77231,50.07
2016-07-22,261500,263500,259500,263000,97916,50.1
2016-07-25,265000,266000,259000,266000,126032,50.11
2016-07-26,267000,267000,261000,263500,94665,50.09
2016-07-27,264500,266500,263500,266000,70649,50.12
2016-07-28,265000,268500,261500,268500,153679,50.11
2016-07-29,265000,266500,255000,255000,249259,50.01
2016-08-01,256000,264500,256000,262000,186080,50.08
2016-08-02,260500,263500,255500,258000,138671,50.08
2016-08-03,255000,257000,250500,251500,147844,50.04
2016-08-04,253000,257000,250500,250500,120124,50.04
2016-08-05,253000,257500,251500,255500,132703,50.07
2016-08-08,254000,257500,253000,256500,92275,50.06
2016-08-09,257000,261500,255500,260000,129947,50.06
2016-08-10,259000,264000,258000,258000,142859,50.06
2016-08-11,258000,260500,257500,260000,105397,50.04
2016-08-12,261000,262000,258500,260000,105763,50.02
2016-08-16,262000,262500,257000,258000,153811,50.02
2016-08-17,257500,260000,257000,258500,73826,50.01
2016-08-18,258500,260500,253000,254000,105806,50.0
2016-08-19,254000,259000,252000,258000,111930,50.03
2016-08-22,255500,257500,253000,257500,81223,50.03
2016-08-23,255000,255000,252000,252000,132225,49.98
2016-08-24,248500,253000,242500,250000,227910,49.93
2016-08-25,252000,257500,250000,253500,265531,49.85
2016-08-26,254500,260000,254000,258500,184285,49.8
2016-08-29,255000,260000,255000,259000,105183,49.79
2016-08-30,259000,260500,257500,260000,63108,49.77
2016-08-31,256500,261000,256000,260500,188763,49.77
2016-09-01,258000,267500,257000,266500,157333,49.79
2016-09-02,265000,267000,259000,263500,151828,49.77
2016-09-05,267000,281000,265500,274000,255127,49.73
2016-09-06,273000,289000,272000,287000,297211,49.72
2016-09-07,284000,284500,278500,280500,219523,49.62
2016-09-08,280500,284500,279000,283000,257141,49.6
2016-09-09,279000,280500,273500,279500,185622,49.53
2016-09-12,279500,285500,275500,279500,196180,49.45
2016-09-13,283000,284500,276000,280000,215114,49.43
2016-09-19,280500,291000,277500,287000,251227,49.37
2016-09-20,283000,289000,278000,286500,275935,49.3
2016-09-21,283500,286500,280500,281500,146490,49.27
2016-09-22,283500,293500,283500,286000,202410,49.27
2016-09-23,285000,290500,285000,288000,146640,49.22
2016-09-26,288000,288000,281000,284000,126334,49.2
2016-09-27,285000,290500,282000,288000,128186,49.17
2016-09-28,288000,290000,284000,284000,119807,49.16
2016-09-29,284500,286500,280000,282000,127961,49.18
2016-09-30,278000,281500,273500,275000,219789,49.12
2016-10-04,280500,283000,278000,280000,178068,49.1
2016-10-05,276000,280000,274500,276500,132036,49.11
2016-10-06,274500,276500,270500,272500,156142,49.08
2016-10-07,270500,278500,268500,278000,218941,49.04
2016-10-10,279000,284000,273000,279000,159792,48.99
2016-10-11,284000,284000,270000,274500,219521,48.94
2016-10-12,276000,276000,272000,273500,152021,48.89
2016-10-13,272500,274500,269500,270500,137629,48.9
2016-10-14,270000,271500,265500,266500,148236,48.84
2016-10-17,267500,269000,264000,265500,126014,48.83
2016-10-18,267500,267500,263000,263500,195082,48.78
2016-10-19,263500,265500,258000,258500,211502,48.78
2016-10-20,259500,262500,257000,260000,178385,48.76
2016-10-21,259500,262500,259500,260500,130847,48.71
2016-10-24,262000,263500,260500,261500,180534,48.66
2016-10-25,261500,269000,261500,267000,390390,48.47
2016-10-26,265500,265500,257500,259500,192923,48.37
2016-10-27,260500,262000,254500,259000,179813,48.32
2016-10-28,256000,269000,256000,264500,375998,48.22
2016-10-31,264000,277000,263000,274000,494509,48.12
2016-11-01,273000,273500,269000,270000,292111,48.02
2016-11-02,269000,271500,265500,269000,135666,47.99
2016-11-03,270000,271500,265000,267000,180117,47.94
2016-11-04,267000,268000,264000,265000,116780,47.91
2016-11-07,268500,270500,265500,265500,131748,47.9
2016-11-08,267000,269500,264000,268000,100347,47.91
2016-11-09,268500,271000,259000,263500,222903,47.92
2016-11-10,264000,264500,244500,248000,547023,47.83
2016-11-11,249500,251500,244500,245000,360853,47.79
2016-11-14,246500,249500,242000,243000,219759,47.78
2016-11-15,241500,244500,237500,242500,219492,47.79
