date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,6648,6669,6569,6579,1008686,14.42
2016-07-04,6598,6669,6555,6579,875390,14.46
2016-07-05,6577,6599,6476,6507,964273,14.37
2016-07-06,6506,6549,6376,6420,1059597,14.45
2016-07-07,6433,6506,6376,6405,966600,14.43
2016-07-08,6397,6484,6397,6427,631552,14.52
2016-07-11,6461,6619,6454,6608,1345718,14.56
2016-07-12,6619,6793,6575,6666,2325915,14.56
2016-07-13,6736,7097,6713,7042,5409888,14.89
2016-07-14,7033,7336,6939,7107,3944314,15.12
2016-07-15,7263,7371,7191,7338,2303303,15.37
2016-07-18,7552,7732,7516,7664,4790413,15.6
2016-07-19,7732,7805,7516,7699,2427856,15.73
2016-07-20,7589,7697,7516,7664,1632650,15.88
2016-07-21,7552,7697,7516,7699,1532390,16.1
2016-07-22,7626,7698,7481,7555,1380238,16.08
2016-07-25,7553,7662,7481,7518,976077,16.13
2016-07-26,7518,7553,7373,7447,1235813,16.24
2016-07-27,7518,7662,7445,7447,1397524,16.25
2016-07-28,7518,7734,7445,7518,2748870,16.03
2016-07-29,7553,7698,7126,7186,3710198,15.7
2016-08-01,6939,6939,6802,6897,3507721,15.65
2016-08-02,6802,6960,6802,6847,2220163,15.55
2016-08-03,6785,6807,6641,6666,2138119,15.35
2016-08-04,6728,6779,6663,6666,1346313,15.27
2016-08-05,6700,6897,6693,6840,2157844,15.32
2016-08-08,6917,7178,6838,6883,3386253,15.01
2016-08-09,6952,7024,6858,6919,2062526,14.98
2016-08-10,6944,6944,6655,6673,3509742,14.69
2016-08-11,6663,6736,6634,6695,2047034,14.46
2016-08-12,6766,6766,6693,6738,1420286,14.5
2016-08-16,6830,7301,6781,7143,5664365,14.61
2016-08-17,7176,7263,7024,7027,2590864,14.63
2016-08-18,7083,7336,7083,7150,3360818,14.62
2016-08-19,7135,7336,6953,7129,5740444,14.5
2016-08-22,7135,7192,7004,7086,2149053,14.46
2016-08-23,7090,7443,7090,7374,3471302,14.58
2016-08-24,7444,7480,7263,7302,1630896,14.57
2016-08-25,7228,7372,7192,7193,1704902,14.6
2016-08-26,7125,7154,6938,6940,2090401,14.47
2016-08-29,6882,6889,6671,6774,2031957,14.49
2016-08-30,6802,6960,6795,6833,1110032,14.68
2016-08-31,6793,6995,6785,6998,1348686,14.69
2016-09-01,6988,7154,6887,7057,1342990,14.8
2016-09-02,7119,7162,6930,7005,941534,14.82
2016-09-05,7004,7121,6990,7114,1027188,14.95
2016-09-06,7140,7263,7031,7042,1685212,15.03
2016-09-07,7076,7178,7062,7121,1029072,15.17
2016-09-08,7142,7265,7069,7208,1953052,15.33
2016-09-09,7206,7407,7111,7374,2893096,15.37
2016-09-12,7227,7407,7212,7302,1952672,15.63
2016-09-13,7407,7516,7263,7302,1744401,15.84
2016-09-19,7265,7553,7265,7555,3225294,16.24
2016-09-20,7518,7553,7336,7483,1810715,16.25
2016-09-21,7518,7626,7445,7591,1596101,16.42
2016-09-22,7590,7734,7518,7518,2142498,16.45
2016-09-23,7589,7589,7299,7374,1496588,16.49
2016-09-26,7407,7480,7263,7411,1187126,16.5
2016-09-27,7373,7518,7301,7518,1737073,16.5
2016-09-28,7552,7625,7371,7374,2687120,16.73
2016-09-29,7407,7660,7407,7664,4451023,16.94
2016-09-30,7911,8453,7795,7805,9552293,17.04
2016-10-04,7910,7952,7786,7955,2432147,17.04
2016-10-05,7879,7970,7853,7880,1450823,17.1
2016-10-06,7878,7911,7760,7805,1496912,17.17
2016-10-07,7829,8112,7804,8030,2539464,17.34
2016-10-10,8027,8144,7978,8005,1168671,17.4
2016-10-11,8178,8311,8111,8280,2529236,17.4
2016-10-12,8261,8577,8228,8580,3066820,17.77
2016-10-13,8577,8619,8411,8580,1506570,17.98
2016-10-14,8578,8662,8328,8372,1573981,17.89
2016-10-17,8536,8619,8327,8330,1985079,17.75
2016-10-18,8278,8295,8038,8130,2569031,17.36
2016-10-19,8130,8130,7921,7931,2026322,17.39
2016-10-20,7970,8129,7846,7897,2444154,16.97
2016-10-21,7871,8321,7712,8314,5297381,17.16
2016-10-24,8370,8412,8253,8372,3087158,17.3
2016-10-25,8370,8412,8129,8130,2625221,17.22
2016-10-26,8079,8086,7796,7938,2979220,17.13
2016-10-27,7961,8011,7861,8013,1506920,17.33
2016-10-28,8130,8312,8121,8164,2694332,17.62
2016-10-31,8162,8246,7987,8122,1899586,17.84
2016-11-01,8071,8071,7854,7922,2180400,17.44
2016-11-02,7886,8027,7802,7863,1834594,17.72
2016-11-03,7819,7894,7644,7672,2041679,17.73
2016-11-04,7686,7760,7527,7531,1878750,17.67
2016-11-07,7495,7729,7487,7705,1763277,17.75
2016-11-08,7779,7804,7579,7705,1185144,17.77
2016-11-09,7712,7712,7212,7372,2800738,17.81
2016-11-10,7536,7677,7503,7630,1974545,17.85
2016-11-11,7586,7595,7462,7531,1595794,17.8
2016-11-14,7519,7878,7469,7856,2576283,17.72
2016-11-15,7853,7853,7637,7655,1806556,17.57
2016-11-16,7912,7953,7679,7697,2725129,17.43
2016-11-17,7646,7746,7579,7689,826838,17.46
2016-11-18,7671,7671,7513,7589,1404707,17.43
2016-11-21,7546,7605,7521,7589,684112,17.11
2016-11-22,7562,7619,7436,7480,1553652,17.1
2016-11-23,7429,7529,7404,7405,1502547,17.0
2016-11-24,7294,7302,7044,7105,2982093,16.96
2016-11-25,7062,7161,7053,7139,1064611,17.96
2016-11-28,7036,7327,6919,7297,3201971,18.08
2016-11-29,7236,7236,6994,7005,3234397,18.02
2016-11-30,7003,7061,6886,6914,2296871,17.98
2016-12-01,7145,7413,7145,7322,4689511,17.91
2016-12-02,7362,7587,7337,7555,4203637,17.94
2016-12-05,7463,7604,7429,7546,1716166,17.92
2016-12-06,7620,7628,7546,7605,2034016,17.79
2016-12-07,7604,7604,7362,7464,1431201,17.76
2016-12-08,7563,7563,7454,7555,1400951,17.77
2016-12-09,7596,7629,7479,7497,1582092,17.8
2016-12-12,7646,8062,7604,8030,4753440,17.77
2016-12-13,8027,8044,7869,7946,2207298,17.66
2016-12-14,7978,8052,7794,7822,2010438,17.68
2016-12-15,7679,7862,7620,7797,2301676,17.72
2016-12-16,7745,7827,7686,7730,1220876,17.81
2016-12-19,7752,7928,7752,7856,1471673,17.73
2016-12-20,7853,7929,7837,7897,1262771,17.74
2016-12-21,7910,8119,7910,8047,3243038,17.79
2016-12-22,8054,8054,7878,7897,1715726,17.71
2016-12-23,7894,7944,7728,7856,1811191,17.34
2016-12-26,7862,7904,7704,7747,1220807,17.31
2016-12-27,7738,7871,7712,7780,1679713,17.35
2016-12-28,7786,7878,7752,7813,1473220,17.29
2016-12-29,7779,7829,7637,7705,1412972,17.24
2017-01-02,7703,7836,7653,7813,1178968,17.66
2017-01-03,7862,7862,7720,7839,1764190,17.65
2017-01-04,7819,7886,7736,7772,1792812,17.94
2017-01-05,8078,8269,7986,8188,7297156,18.12
2017-01-06,8286,8327,8161,8280,4432244,18.03
2017-01-09,8312,8578,8304,8496,4670135,18.22
2017-01-10,8454,8828,8412,8746,4898147,18.28
2017-01-11,8744,8910,8619,8871,3799562,18.31
2017-01-12,8869,8952,8744,8871,2156391,18.31
2017-01-13,8870,8870,8620,8788,2299470,18.31
2017-01-16,8704,8787,8578,8705,2724878,18.41
2017-01-17,8661,8827,8577,8663,2003876,18.48
2017-01-18,8661,8786,8577,8663,1901825,18.47
2017-01-19,8744,8869,8494,8622,3143885,18.47
2017-01-20,8535,8703,8535,8580,1385076,18.5
2017-01-23,8619,8703,8494,8663,2147420,18.56
2017-01-24,8619,9035,8577,8954,4267165,18.67
2017-01-25,8995,8995,8662,8830,3311812,18.64
2017-01-26,8787,8912,8662,8830,2899709,18.68
2017-01-31,8744,8827,8619,8663,2014982,18.52
2017-02-01,8619,8993,8619,8871,2310911,18.5
2017-02-02,8912,8912,8746,8746,1736216,18.45
2017-02-03,8787,8870,8746,8830,1894354,18.51
2017-02-06,8953,8953,8746,8788,1171785,18.56
2017-02-07,8537,8620,8145,8496,8547929,18.69
2017-02-08,8577,8703,8411,8580,2079080,18.73
2017-02-09,8578,8870,8495,8746,1621882,18.71
2017-02-10,8869,8993,8827,8954,2204667,18.65
2017-02-13,9035,9119,8910,8954,1771877,18.64
2017-02-14,9035,9035,8827,8913,1261333,18.59
2017-02-15,8952,9036,8869,8997,1383763,18.38
2017-02-16,9078,9078,8827,8871,1260567,18.38
2017-02-17,8704,8828,8620,8788,1208972,18.41
2017-02-20,8785,8785,8494,8538,2051154,18.41
2017-02-21,8537,8828,8496,8788,1902563,18.45
2017-02-22,8827,9036,8661,8997,3556480,18.62
2017-02-23,8995,9203,8953,9121,2736839,18.69
2017-02-24,9121,9286,9078,9163,2190375,18.82
2017-02-27,9203,9244,9037,9038,1240442,18.84
2017-02-28,9078,9369,8993,9329,3457217,18.94
2017-03-02,9371,9578,9328,9496,4106087,19.08
2017-03-03,9412,9537,9245,9455,2447757,19.1
2017-03-06,9453,9911,9412,9788,4440853,19.04
2017-03-07,9786,10326,9786,10287,6329498,19.21
2017-03-08,10327,10495,10078,10121,4493951,19.23
2017-03-09,9952,10037,9787,9788,4049938,19.25
2017-03-10,9702,10077,9702,9954,2977466,19.33
2017-03-13,9910,10036,9786,9996,2377831,19.48
2017-03-14,9994,10037,9703,9705,3219289,19.42
2017-03-15,9745,9911,9620,9788,2400991,19.4
2017-03-16,9911,10203,9911,10163,4937029,19.37
2017-03-17,10159,10326,10077,10204,3345338,19.51
2017-03-20,10245,10286,10037,10079,1145703,19.49
2017-03-21,10159,10202,9785,9871,2683860,19.56
2017-03-22,9703,9911,9619,9705,2590154,19.57
