date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,50300,50800,50200,50200,223228,17.28
2016-07-04,50400,50700,50100,50300,162523,17.31
2016-07-05,50300,50400,49300,49400,452765,17.16
2016-07-06,49000,49300,48150,48200,421970,16.97
2016-07-07,48600,49400,48350,48350,321586,16.96
2016-07-08,48200,48250,46550,46700,817022,16.97
2016-07-11,46800,47600,46750,47400,273681,17.01
2016-07-12,47400,47900,47000,47600,246048,16.99
2016-07-13,48000,49900,48000,49850,699889,17.13
2016-07-14,49850,52500,49850,52200,1250270,17.35
2016-07-15,53100,53200,51900,52000,522093,17.39
2016-07-18,52600,53000,51900,52100,278023,17.39
2016-07-19,52000,52700,51600,51800,238635,17.57
2016-07-20,51800,52600,51000,52400,261720,17.72
2016-07-21,52500,52500,51700,52300,174282,17.75
2016-07-22,52600,55700,52500,55300,1803686,18.08
2016-07-25,55700,56100,54600,55800,630862,17.97
2016-07-26,55400,56000,54900,55900,309016,17.94
2016-07-27,55600,56100,55200,55900,256359,17.94
2016-07-28,56000,56300,54600,55000,354193,17.99
2016-07-29,55000,56200,54400,55200,419010,18.11
2016-08-01,55800,57500,55700,57400,675921,18.22
2016-08-02,57400,57500,56200,56300,320505,18.15
2016-08-03,56300,56300,54900,55200,372533,18.12
2016-08-04,56300,59000,56300,58800,1198425,18.31
2016-08-05,59300,60000,58500,58900,670444,18.16
2016-08-08,59800,60500,58500,58600,469234,18.12
2016-08-09,58400,59600,58400,59500,239844,18.25
2016-08-10,59500,59600,58100,58300,388405,18.27
2016-08-11,58000,58800,57100,58700,355874,18.31
2016-08-12,58700,59100,58200,58600,240263,18.24
2016-08-16,58900,59000,57500,57600,254317,18.34
2016-08-17,57400,58300,57300,58000,160786,18.39
2016-08-18,58000,61500,58000,61300,1158876,18.47
2016-08-19,61300,61300,59900,60100,553222,18.34
2016-08-22,60200,61400,59700,60000,427682,18.36
2016-08-23,60300,60700,59200,59300,339312,18.34
2016-08-24,59400,60000,58000,58800,380047,18.44
2016-08-25,58800,59800,58400,59500,337081,18.54
2016-08-26,58700,59200,57500,57800,431214,18.55
2016-08-29,57000,57300,56300,56700,347676,18.68
2016-08-30,56900,57100,54400,54800,851065,18.72
2016-08-31,54400,54900,53100,53200,660790,18.69
2016-09-01,52300,52800,51000,52000,925078,18.75
2016-09-02,51600,52800,51400,52700,495837,18.65
