date,open,high,low,close,volume,foreign_ownership_ratio
2016-07-01,31800,32700,31600,32150,5289586,48.76
2016-07-04,32250,32900,32050,32750,3192033,48.95
2016-07-05,32650,32650,31850,31850,2577231,48.98
2016-07-06,31100,31350,30300,30600,6314347,48.95
2016-07-07,30750,31350,30600,30650,2715183,48.92
2016-07-08,30700,31250,30550,31050,2424460,48.96
2016-07-11,31750,32300,31650,32000,3938161,49.04
2016-07-12,32250,32300,31550,32000,2523664,49.06
2016-07-13,32700,32950,32450,32650,3779418,49.28
2016-07-14,32500,33300,32450,33050,3145494,49.4
2016-07-15,33300,33500,32650,32700,2580255,49.5
2016-07-18,32900,33100,32500,32750,1515167,49.56
2016-07-19,32900,33000,31950,32450,2340759,49.63
2016-07-20,32300,32400,31850,32100,1775583,49.66
2016-07-21,32400,32800,32100,32150,1879147,49.69
2016-07-22,32150,32150,31200,32000,2442893,49.73
2016-07-25,32300,32650,32150,32500,2147590,49.77
2016-07-26,32400,32400,31100,32050,5028045,49.76
2016-07-27,32600,33450,32550,33450,4762165,50.04
2016-07-28,33150,33550,33000,33550,3586965,50.12
2016-07-29,33550,34400,33450,34400,4660512,50.31
2016-08-01,34700,35300,34600,34850,3274413,50.43
2016-08-02,34600,34700,33650,33750,2123735,50.41
2016-08-03,33300,34400,33000,33550,2698841,50.4
2016-08-04,33950,34200,33350,33650,1477680,50.37
2016-08-05,34300,34900,33950,34800,2830058,50.44
2016-08-08,35150,35250,34400,34950,2157854,50.46
2016-08-09,34850,35200,34450,35050,2112078,50.52
2016-08-10,34900,35000,33650,33800,3193311,50.49
2016-08-11,33700,34800,33450,34800,2980478,50.58
2016-08-12,34450,35100,34200,34350,2437735,50.61
2016-08-16,34950,34950,33700,33700,2883043,50.59
2016-08-17,33750,33900,32900,33550,2083372,50.6
2016-08-18,33550,34250,33550,34150,1855081,50.67
2016-08-19,34400,35400,34200,35400,4683750,50.91
2016-08-22,35500,36050,35250,36000,4149396,51.12
2016-08-23,36250,36300,35550,35600,3014421,51.17
2016-08-24,35900,35950,35300,35750,1689924,51.23
2016-08-25,35100,35750,34900,35700,1568516,51.26
2016-08-26,35850,36350,35750,36250,2635343,51.38
2016-08-29,35350,36400,35300,36250,2782441,51.48
2016-08-30,36800,36950,35550,36300,2766460,51.52
2016-08-31,36400,36450,35750,36450,2832970,51.6
2016-09-01,36400,36400,35700,36100,1713669,51.6
2016-09-02,36100,36700,35950,36650,1828390,51.68
2016-09-05,36900,37500,36850,37500,2337575,51.74
2016-09-06,37750,38000,37350,38000,2123160,51.84
2016-09-07,38200,38800,37900,37900,3786844,51.77
2016-09-08,37900,38700,37900,38700,3698781,51.77
2016-09-09,38550,39000,38350,38950,2748415,51.79
2016-09-12,37500,38300,37000,37000,4885896,51.63
2016-09-13,37600,38300,37500,37800,3928646,51.66
2016-09-19,38700,39450,38250,39200,5283684,51.66
2016-09-20,39200,39450,38750,39250,2594490,51.67
2016-09-21,39000,39150,38650,39150,1731450,51.66
2016-09-22,39800,39800,39150,39400,3214630,51.7
2016-09-23,39550,39650,39050,39350,2095120,51.68
2016-09-26,39350,39500,38800,39500,1669862,51.67
2016-09-27,39400,41150,39150,41150,4001505,51.81
2016-09-28,41300,42000,40950,41200,4189804,51.85
2016-09-29,40600,40750,40150,40200,3976705,51.72
2016-09-30,39750,40950,39600,40200,3764773,51.69
2016-10-04,41500,41800,41000,41800,3639803,51.74
2016-10-05,42150,42950,41200,42600,4387312,51.86
2016-10-06,43100,43150,42400,42550,2815496,51.83
2016-10-07,42700,42700,41900,42200,2637734,51.84
2016-10-10,42200,42500,41200,41300,2916252,51.76
2016-10-11,41300,42000,41100,41300,2810503,51.68
2016-10-12,41000,41900,41000,41250,3521492,51.65
